        1.09500    0.34984E-07    0.34984E-07    0.47394E-10    0.41163E-11    0.55962E-12    0.88946E-13    0.47315E-14    0.11617E-14
        1.10500    0.37689E-07    0.37689E-07    0.51553E-10    0.44866E-11    0.61090E-12    0.97857E-13    0.52530E-14    0.13007E-14
        1.11500    0.40590E-07    0.40590E-07    0.56058E-10    0.48893E-11    0.66665E-12    0.10758E-12    0.58284E-14    0.14539E-14
        1.12500    0.43701E-07    0.43701E-07    0.60937E-10    0.53270E-11    0.72726E-12    0.11818E-12    0.64626E-14    0.16227E-14
        1.13500    0.47035E-07    0.47035E-07    0.66217E-10    0.58026E-11    0.79314E-12    0.12974E-12    0.71613E-14    0.18085E-14
        1.14500    0.50608E-07    0.50608E-07    0.71931E-10    0.63192E-11    0.86472E-12    0.14234E-12    0.79302E-14    0.20130E-14
        1.15500    0.54435E-07    0.54435E-07    0.78113E-10    0.68800E-11    0.94249E-12    0.15605E-12    0.87757E-14    0.22378E-14
        1.16500    0.58534E-07    0.58534E-07    0.84799E-10    0.74888E-11    0.10270E-11    0.17099E-12    0.97050E-14    0.24847E-14
        1.17500    0.62923E-07    0.62923E-07    0.92027E-10    0.81493E-11    0.11187E-11    0.18725E-12    0.10725E-13    0.27559E-14
        1.18500    0.67621E-07    0.67620E-07    0.99840E-10    0.88658E-11    0.12183E-11    0.20493E-12    0.11845E-13    0.30536E-14
        1.19500    0.72647E-07    0.72647E-07    0.10828E-09    0.96427E-11    0.13264E-11    0.22417E-12    0.13073E-13    0.33801E-14
        1.20500    0.78025E-07    0.78025E-07    0.11740E-09    0.10485E-10    0.14437E-11    0.24509E-12    0.14418E-13    0.37381E-14
        1.21500    0.83777E-07    0.83776E-07    0.12725E-09    0.11397E-10    0.15710E-11    0.26782E-12    0.15891E-13    0.41303E-14
        1.22500    0.89926E-07    0.89926E-07    0.13788E-09    0.12385E-10    0.17090E-11    0.29252E-12    0.17503E-13    0.45598E-14
        1.23500    0.96500E-07    0.96500E-07    0.14936E-09    0.13455E-10    0.18588E-11    0.31935E-12    0.19267E-13    0.50300E-14
        1.24500    0.10353E-06    0.10352E-06    0.16174E-09    0.14613E-10    0.20211E-11    0.34849E-12    0.21194E-13    0.55444E-14
        1.25500    0.11103E-06    0.11103E-06    0.17510E-09    0.15866E-10    0.21970E-11    0.38012E-12    0.23300E-13    0.61070E-14
        1.26500    0.11905E-06    0.11905E-06    0.18950E-09    0.17221E-10    0.23877E-11    0.41445E-12    0.25599E-13    0.67219E-14
        1.27500    0.12761E-06    0.12761E-06    0.20503E-09    0.18687E-10    0.25942E-11    0.45169E-12    0.28107E-13    0.73937E-14
        1.28500    0.13675E-06    0.13675E-06    0.22177E-09    0.20271E-10    0.28180E-11    0.49210E-12    0.30844E-13    0.81274E-14
        1.29500    0.14650E-06    0.14650E-06    0.23981E-09    0.21983E-10    0.30603E-11    0.53592E-12    0.33827E-13    0.89283E-14
        1.30500    0.15691E-06    0.15691E-06    0.25924E-09    0.23832E-10    0.33225E-11    0.58342E-12    0.37078E-13    0.98024E-14
        1.31500    0.16802E-06    0.16802E-06    0.28017E-09    0.25830E-10    0.36064E-11    0.63492E-12    0.40618E-13    0.10756E-13
        1.32500    0.17986E-06    0.17986E-06    0.30270E-09    0.27987E-10    0.39136E-11    0.69072E-12    0.44473E-13    0.11795E-13
        1.33500    0.19249E-06    0.19249E-06    0.32696E-09    0.30315E-10    0.42459E-11    0.75117E-12    0.48668E-13    0.12928E-13
        1.34500    0.20595E-06    0.20595E-06    0.35307E-09    0.32828E-10    0.46054E-11    0.81665E-12    0.53232E-13    0.14162E-13
        1.35500    0.22030E-06    0.22030E-06    0.38116E-09    0.35539E-10    0.49940E-11    0.88756E-12    0.58194E-13    0.15507E-13
        1.36500    0.23559E-06    0.23559E-06    0.41137E-09    0.38462E-10    0.54142E-11    0.96432E-12    0.63587E-13    0.16971E-13
        1.37500    0.25188E-06    0.25188E-06    0.44386E-09    0.41615E-10    0.58683E-11    0.10474E-11    0.69448E-13    0.18564E-13
        1.38500    0.26922E-06    0.26922E-06    0.47879E-09    0.45013E-10    0.63590E-11    0.11373E-11    0.75813E-13    0.20298E-13
        1.39500    0.28769E-06    0.28769E-06    0.51634E-09    0.48675E-10    0.68891E-11    0.12346E-11    0.82724E-13    0.22183E-13
        1.40500    0.30736E-06    0.30735E-06    0.55669E-09    0.52621E-10    0.74616E-11    0.13398E-11    0.90226E-13    0.24234E-13
        1.41500    0.32828E-06    0.32828E-06    0.60004E-09    0.56872E-10    0.80798E-11    0.14536E-11    0.98366E-13    0.26463E-13
        1.42500    0.35055E-06    0.35055E-06    0.64661E-09    0.61449E-10    0.87471E-11    0.15766E-11    0.10720E-12    0.28885E-13
        1.43500    0.37424E-06    0.37424E-06    0.69661E-09    0.66378E-10    0.94674E-11    0.17096E-11    0.11677E-12    0.31516E-13
        1.44500    0.39944E-06    0.39944E-06    0.75030E-09    0.71683E-10    0.10245E-10    0.18533E-11    0.12715E-12    0.34374E-13
        1.45500    0.42624E-06    0.42624E-06    0.80792E-09    0.77391E-10    0.11083E-10    0.20086E-11    0.13840E-12    0.37477E-13
        1.46500    0.45473E-06    0.45472E-06    0.86976E-09    0.83533E-10    0.11987E-10    0.21763E-11    0.15059E-12    0.40846E-13
        1.47500    0.48501E-06    0.48501E-06    0.93610E-09    0.90140E-10    0.12962E-10    0.23574E-11    0.16379E-12    0.44501E-13
        1.48500    0.51719E-06    0.51719E-06    0.10073E-08    0.97245E-10    0.14013E-10    0.25530E-11    0.17808E-12    0.48466E-13
        1.49500    0.55138E-06    0.55138E-06    0.10836E-08    0.10488E-09    0.15147E-10    0.27641E-11    0.19356E-12    0.52767E-13
        1.50500    0.58770E-06    0.58770E-06    0.11654E-08    0.11309E-09    0.16367E-10    0.29920E-11    0.21031E-12    0.57430E-13
        1.51500    0.62628E-06    0.62627E-06    0.12531E-08    0.12192E-09    0.17683E-10    0.32379E-11    0.22843E-12    0.62485E-13
        1.52500    0.66724E-06    0.66723E-06    0.13471E-08    0.13140E-09    0.19099E-10    0.35032E-11    0.24803E-12    0.67964E-13
        1.53500    0.71072E-06    0.71072E-06    0.14478E-08    0.14158E-09    0.20625E-10    0.37893E-11    0.26924E-12    0.73899E-13
        1.54500    0.75687E-06    0.75687E-06    0.15557E-08    0.15252E-09    0.22267E-10    0.40978E-11    0.29217E-12    0.80328E-13
        1.55500    0.80585E-06    0.80585E-06    0.16712E-08    0.16426E-09    0.24035E-10    0.44305E-11    0.31695E-12    0.87290E-13
        1.56500    0.85781E-06    0.85781E-06    0.17950E-08    0.17687E-09    0.25937E-10    0.47891E-11    0.34374E-12    0.94828E-13
        1.57500    0.91294E-06    0.91293E-06    0.19274E-08    0.19040E-09    0.27983E-10    0.51755E-11    0.37268E-12    0.10299E-12
        1.58500    0.97140E-06    0.97139E-06    0.20692E-08    0.20492E-09    0.30184E-10    0.55919E-11    0.40395E-12    0.11182E-12
        1.59500    0.10334E-05    0.10334E-05    0.22209E-08    0.22050E-09    0.32551E-10    0.60405E-11    0.43772E-12    0.12137E-12
        1.60500    0.10991E-05    0.10991E-05    0.23832E-08    0.23721E-09    0.35096E-10    0.65236E-11    0.47419E-12    0.13170E-12
